benchmark,instance,verdict,wall_s,timeout_s,p_filter,lp_solver,p_min,p_max,threshold,n_disjuncts,error,timestamp
cifar100_2024,CIFAR100_resnet_large.onnx+CIFAR100_resnet_large_prop_idx_7926_sidx_589_eps_0.0039.vnnlib,NOT_APPLICABLE,4.14,100,0.0,gurobi,,,0.001,0,load_onnx_network AssertionError: AssertionError,2026-05-06T00:36:56.706506+00:00
cifar100_2024,CIFAR100_resnet_large.onnx+CIFAR100_resnet_large_prop_idx_3681_sidx_4987_eps_0.0039.vnnlib,NOT_APPLICABLE,4.14,100,0.0,gurobi,,,0.001,0,load_onnx_network AssertionError: AssertionError,2026-05-06T00:37:04.934096+00:00
cifar100_2024,CIFAR100_resnet_large.onnx+CIFAR100_resnet_large_prop_idx_5410_sidx_2762_eps_0.0039.vnnlib,NOT_APPLICABLE,4.23,100,0.0,gurobi,,,0.001,0,load_onnx_network AssertionError: AssertionError,2026-05-06T00:37:13.271609+00:00
cifar100_2024,CIFAR100_resnet_large.onnx+CIFAR100_resnet_large_prop_idx_1280_sidx_5310_eps_0.0039.vnnlib,NOT_APPLICABLE,4.11,100,0.0,gurobi,,,0.001,0,load_onnx_network AssertionError: AssertionError,2026-05-06T00:37:21.323071+00:00
cifar100_2024,CIFAR100_resnet_large.onnx+CIFAR100_resnet_large_prop_idx_7233_sidx_4318_eps_0.0039.vnnlib,NOT_APPLICABLE,4.26,100,0.0,gurobi,,,0.001,0,load_onnx_network AssertionError: AssertionError,2026-05-06T00:37:29.628427+00:00
cifar100_2024,CIFAR100_resnet_large.onnx+CIFAR100_resnet_large_prop_idx_2724_sidx_6459_eps_0.0039.vnnlib,NOT_APPLICABLE,4.23,100,0.0,gurobi,,,0.001,0,load_onnx_network AssertionError: AssertionError,2026-05-06T00:37:38.025911+00:00
cifar100_2024,CIFAR100_resnet_large.onnx+CIFAR100_resnet_large_prop_idx_3894_sidx_5803_eps_0.0039.vnnlib,NOT_APPLICABLE,4.15,100,0.0,gurobi,,,0.001,0,load_onnx_network AssertionError: AssertionError,2026-05-06T00:37:46.208743+00:00
cifar100_2024,CIFAR100_resnet_large.onnx+CIFAR100_resnet_large_prop_idx_3858_sidx_134_eps_0.0039.vnnlib,NOT_APPLICABLE,4.14,100,0.0,gurobi,,,0.001,0,load_onnx_network AssertionError: AssertionError,2026-05-06T00:37:54.279357+00:00
cifar100_2024,CIFAR100_resnet_large.onnx+CIFAR100_resnet_large_prop_idx_8005_sidx_2582_eps_0.0039.vnnlib,NOT_APPLICABLE,4.14,100,0.0,gurobi,,,0.001,0,load_onnx_network AssertionError: AssertionError,2026-05-06T00:38:02.366327+00:00
cifar100_2024,CIFAR100_resnet_large.onnx+CIFAR100_resnet_large_prop_idx_1298_sidx_33_eps_0.0039.vnnlib,NOT_APPLICABLE,4.19,100,0.0,gurobi,,,0.001,0,load_onnx_network AssertionError: AssertionError,2026-05-06T00:38:10.496807+00:00
cifar100_2024,CIFAR100_resnet_large.onnx+CIFAR100_resnet_large_prop_idx_9935_sidx_75_eps_0.0039.vnnlib,NOT_APPLICABLE,4.12,100,0.0,gurobi,,,0.001,0,load_onnx_network AssertionError: AssertionError,2026-05-06T00:38:18.548704+00:00
cifar100_2024,CIFAR100_resnet_large.onnx+CIFAR100_resnet_large_prop_idx_276_sidx_476_eps_0.0039.vnnlib,NOT_APPLICABLE,4.11,100,0.0,gurobi,,,0.001,0,load_onnx_network AssertionError: AssertionError,2026-05-06T00:38:26.594583+00:00
cifar100_2024,CIFAR100_resnet_large.onnx+CIFAR100_resnet_large_prop_idx_1913_sidx_2767_eps_0.0039.vnnlib,NOT_APPLICABLE,4.10,100,0.0,gurobi,,,0.001,0,load_onnx_network AssertionError: AssertionError,2026-05-06T00:38:34.622053+00:00
cifar100_2024,CIFAR100_resnet_large.onnx+CIFAR100_resnet_large_prop_idx_1309_sidx_8525_eps_0.0039.vnnlib,NOT_APPLICABLE,4.15,100,0.0,gurobi,,,0.001,0,load_onnx_network AssertionError: AssertionError,2026-05-06T00:38:42.704722+00:00
cifar100_2024,CIFAR100_resnet_large.onnx+CIFAR100_resnet_large_prop_idx_4862_sidx_9853_eps_0.0039.vnnlib,NOT_APPLICABLE,4.24,100,0.0,gurobi,,,0.001,0,load_onnx_network AssertionError: AssertionError,2026-05-06T00:38:50.953837+00:00
cifar100_2024,CIFAR100_resnet_large.onnx+CIFAR100_resnet_large_prop_idx_7554_sidx_8201_eps_0.0039.vnnlib,NOT_APPLICABLE,4.12,100,0.0,gurobi,,,0.001,0,load_onnx_network AssertionError: AssertionError,2026-05-06T00:38:59.160552+00:00
cifar100_2024,CIFAR100_resnet_large.onnx+CIFAR100_resnet_large_prop_idx_4571_sidx_3801_eps_0.0039.vnnlib,NOT_APPLICABLE,4.20,100,0.0,gurobi,,,0.001,0,load_onnx_network AssertionError: AssertionError,2026-05-06T00:39:07.308970+00:00
cifar100_2024,CIFAR100_resnet_large.onnx+CIFAR100_resnet_large_prop_idx_5769_sidx_1524_eps_0.0039.vnnlib,NOT_APPLICABLE,4.27,100,0.0,gurobi,,,0.001,0,load_onnx_network AssertionError: AssertionError,2026-05-06T00:39:15.525746+00:00
cifar100_2024,CIFAR100_resnet_large.onnx+CIFAR100_resnet_large_prop_idx_8748_sidx_4804_eps_0.0039.vnnlib,NOT_APPLICABLE,4.15,100,0.0,gurobi,,,0.001,0,load_onnx_network AssertionError: AssertionError,2026-05-06T00:39:23.621189+00:00
cifar100_2024,CIFAR100_resnet_large.onnx+CIFAR100_resnet_large_prop_idx_3950_sidx_4217_eps_0.0039.vnnlib,NOT_APPLICABLE,4.11,100,0.0,gurobi,,,0.001,0,load_onnx_network AssertionError: AssertionError,2026-05-06T00:39:31.662949+00:00
cifar100_2024,CIFAR100_resnet_large.onnx+CIFAR100_resnet_large_prop_idx_7886_sidx_7064_eps_0.0039.vnnlib,NOT_APPLICABLE,4.10,100,0.0,gurobi,,,0.001,0,load_onnx_network AssertionError: AssertionError,2026-05-06T00:39:39.696026+00:00
cifar100_2024,CIFAR100_resnet_large.onnx+CIFAR100_resnet_large_prop_idx_4652_sidx_1371_eps_0.0039.vnnlib,NOT_APPLICABLE,4.33,100,0.0,gurobi,,,0.001,0,load_onnx_network AssertionError: AssertionError,2026-05-06T00:39:47.959690+00:00
cifar100_2024,CIFAR100_resnet_large.onnx+CIFAR100_resnet_large_prop_idx_1938_sidx_6556_eps_0.0039.vnnlib,NOT_APPLICABLE,4.16,100,0.0,gurobi,,,0.001,0,load_onnx_network AssertionError: AssertionError,2026-05-06T00:39:56.051034+00:00
cifar100_2024,CIFAR100_resnet_large.onnx+CIFAR100_resnet_large_prop_idx_8332_sidx_4482_eps_0.0039.vnnlib,NOT_APPLICABLE,4.19,100,0.0,gurobi,,,0.001,0,load_onnx_network AssertionError: AssertionError,2026-05-06T00:40:04.188811+00:00
cifar100_2024,CIFAR100_resnet_large.onnx+CIFAR100_resnet_large_prop_idx_2302_sidx_3657_eps_0.0039.vnnlib,NOT_APPLICABLE,4.17,100,0.0,gurobi,,,0.001,0,load_onnx_network AssertionError: AssertionError,2026-05-06T00:40:12.376563+00:00
cifar100_2024,CIFAR100_resnet_large.onnx+CIFAR100_resnet_large_prop_idx_7104_sidx_9469_eps_0.0039.vnnlib,NOT_APPLICABLE,4.14,100,0.0,gurobi,,,0.001,0,load_onnx_network AssertionError: AssertionError,2026-05-06T00:40:20.455320+00:00
cifar100_2024,CIFAR100_resnet_large.onnx+CIFAR100_resnet_large_prop_idx_2783_sidx_8903_eps_0.0039.vnnlib,NOT_APPLICABLE,4.14,100,0.0,gurobi,,,0.001,0,load_onnx_network AssertionError: AssertionError,2026-05-06T00:40:28.540157+00:00
cifar100_2024,CIFAR100_resnet_large.onnx+CIFAR100_resnet_large_prop_idx_6491_sidx_3620_eps_0.0039.vnnlib,NOT_APPLICABLE,4.14,100,0.0,gurobi,,,0.001,0,load_onnx_network AssertionError: AssertionError,2026-05-06T00:40:36.620139+00:00
cifar100_2024,CIFAR100_resnet_large.onnx+CIFAR100_resnet_large_prop_idx_5162_sidx_8126_eps_0.0039.vnnlib,NOT_APPLICABLE,4.26,100,0.0,gurobi,,,0.001,0,load_onnx_network AssertionError: AssertionError,2026-05-06T00:40:44.915024+00:00
cifar100_2024,CIFAR100_resnet_large.onnx+CIFAR100_resnet_large_prop_idx_8502_sidx_2893_eps_0.0039.vnnlib,NOT_APPLICABLE,4.16,100,0.0,gurobi,,,0.001,0,load_onnx_network AssertionError: AssertionError,2026-05-06T00:40:53.160834+00:00
cifar100_2024,CIFAR100_resnet_large.onnx+CIFAR100_resnet_large_prop_idx_3143_sidx_9413_eps_0.0039.vnnlib,NOT_APPLICABLE,4.14,100,0.0,gurobi,,,0.001,0,load_onnx_network AssertionError: AssertionError,2026-05-06T00:41:01.230955+00:00
cifar100_2024,CIFAR100_resnet_large.onnx+CIFAR100_resnet_large_prop_idx_656_sidx_2209_eps_0.0039.vnnlib,NOT_APPLICABLE,4.21,100,0.0,gurobi,,,0.001,0,load_onnx_network AssertionError: AssertionError,2026-05-06T00:41:09.399046+00:00
cifar100_2024,CIFAR100_resnet_large.onnx+CIFAR100_resnet_large_prop_idx_4322_sidx_9995_eps_0.0039.vnnlib,NOT_APPLICABLE,4.14,100,0.0,gurobi,,,0.001,0,load_onnx_network AssertionError: AssertionError,2026-05-06T00:41:17.470566+00:00
cifar100_2024,CIFAR100_resnet_large.onnx+CIFAR100_resnet_large_prop_idx_5804_sidx_1885_eps_0.0039.vnnlib,NOT_APPLICABLE,4.16,100,0.0,gurobi,,,0.001,0,load_onnx_network AssertionError: AssertionError,2026-05-06T00:41:25.565267+00:00
cifar100_2024,CIFAR100_resnet_large.onnx+CIFAR100_resnet_large_prop_idx_2630_sidx_1753_eps_0.0039.vnnlib,NOT_APPLICABLE,4.38,100,0.0,gurobi,,,0.001,0,load_onnx_network AssertionError: AssertionError,2026-05-06T00:41:34.013161+00:00
cifar100_2024,CIFAR100_resnet_large.onnx+CIFAR100_resnet_large_prop_idx_2461_sidx_2912_eps_0.0039.vnnlib,NOT_APPLICABLE,4.11,100,0.0,gurobi,,,0.001,0,load_onnx_network AssertionError: AssertionError,2026-05-06T00:41:42.243706+00:00
cifar100_2024,CIFAR100_resnet_large.onnx+CIFAR100_resnet_large_prop_idx_4486_sidx_8828_eps_0.0039.vnnlib,NOT_APPLICABLE,4.39,100,0.0,gurobi,,,0.001,0,load_onnx_network AssertionError: AssertionError,2026-05-06T00:41:50.564915+00:00
cifar100_2024,CIFAR100_resnet_large.onnx+CIFAR100_resnet_large_prop_idx_5810_sidx_7106_eps_0.0039.vnnlib,NOT_APPLICABLE,4.11,100,0.0,gurobi,,,0.001,0,load_onnx_network AssertionError: AssertionError,2026-05-06T00:41:58.594947+00:00
cifar100_2024,CIFAR100_resnet_large.onnx+CIFAR100_resnet_large_prop_idx_6343_sidx_1886_eps_0.0039.vnnlib,NOT_APPLICABLE,4.15,100,0.0,gurobi,,,0.001,0,load_onnx_network AssertionError: AssertionError,2026-05-06T00:42:06.687200+00:00
cifar100_2024,CIFAR100_resnet_large.onnx+CIFAR100_resnet_large_prop_idx_9640_sidx_7273_eps_0.0039.vnnlib,NOT_APPLICABLE,4.15,100,0.0,gurobi,,,0.001,0,load_onnx_network AssertionError: AssertionError,2026-05-06T00:42:14.769962+00:00
cifar100_2024,CIFAR100_resnet_large.onnx+CIFAR100_resnet_large_prop_idx_5522_sidx_5863_eps_0.0039.vnnlib,NOT_APPLICABLE,4.10,100,0.0,gurobi,,,0.001,0,load_onnx_network AssertionError: AssertionError,2026-05-06T00:42:22.813728+00:00
cifar100_2024,CIFAR100_resnet_large.onnx+CIFAR100_resnet_large_prop_idx_9460_sidx_4347_eps_0.0039.vnnlib,NOT_APPLICABLE,4.10,100,0.0,gurobi,,,0.001,0,load_onnx_network AssertionError: AssertionError,2026-05-06T00:42:30.850018+00:00
cifar100_2024,CIFAR100_resnet_large.onnx+CIFAR100_resnet_large_prop_idx_8865_sidx_700_eps_0.0039.vnnlib,NOT_APPLICABLE,4.12,100,0.0,gurobi,,,0.001,0,load_onnx_network AssertionError: AssertionError,2026-05-06T00:42:38.916814+00:00
cifar100_2024,CIFAR100_resnet_large.onnx+CIFAR100_resnet_large_prop_idx_8395_sidx_8915_eps_0.0039.vnnlib,NOT_APPLICABLE,4.14,100,0.0,gurobi,,,0.001,0,load_onnx_network AssertionError: AssertionError,2026-05-06T00:42:46.999524+00:00
cifar100_2024,CIFAR100_resnet_large.onnx+CIFAR100_resnet_large_prop_idx_9883_sidx_7162_eps_0.0039.vnnlib,NOT_APPLICABLE,4.14,100,0.0,gurobi,,,0.001,0,load_onnx_network AssertionError: AssertionError,2026-05-06T00:42:55.080702+00:00
cifar100_2024,CIFAR100_resnet_large.onnx+CIFAR100_resnet_large_prop_idx_3573_sidx_2903_eps_0.0039.vnnlib,NOT_APPLICABLE,4.15,100,0.0,gurobi,,,0.001,0,load_onnx_network AssertionError: AssertionError,2026-05-06T00:43:03.164028+00:00
cifar100_2024,CIFAR100_resnet_large.onnx+CIFAR100_resnet_large_prop_idx_6418_sidx_7923_eps_0.0039.vnnlib,NOT_APPLICABLE,4.14,100,0.0,gurobi,,,0.001,0,load_onnx_network AssertionError: AssertionError,2026-05-06T00:43:11.241668+00:00
cifar100_2024,CIFAR100_resnet_large.onnx+CIFAR100_resnet_large_prop_idx_2668_sidx_2652_eps_0.0039.vnnlib,NOT_APPLICABLE,4.14,100,0.0,gurobi,,,0.001,0,load_onnx_network AssertionError: AssertionError,2026-05-06T00:43:19.313230+00:00
cifar100_2024,CIFAR100_resnet_large.onnx+CIFAR100_resnet_large_prop_idx_1216_sidx_6431_eps_0.0039.vnnlib,NOT_APPLICABLE,4.15,100,0.0,gurobi,,,0.001,0,load_onnx_network AssertionError: AssertionError,2026-05-06T00:43:27.395672+00:00
cifar100_2024,CIFAR100_resnet_large.onnx+CIFAR100_resnet_large_prop_idx_6583_sidx_8860_eps_0.0039.vnnlib,NOT_APPLICABLE,4.32,100,0.0,gurobi,,,0.001,0,load_onnx_network AssertionError: AssertionError,2026-05-06T00:43:35.784676+00:00
cifar100_2024,CIFAR100_resnet_large.onnx+CIFAR100_resnet_large_prop_idx_5546_sidx_4338_eps_0.0039.vnnlib,NOT_APPLICABLE,4.11,100,0.0,gurobi,,,0.001,0,load_onnx_network AssertionError: AssertionError,2026-05-06T00:43:43.932891+00:00
cifar100_2024,CIFAR100_resnet_large.onnx+CIFAR100_resnet_large_prop_idx_9845_sidx_200_eps_0.0039.vnnlib,NOT_APPLICABLE,4.15,100,0.0,gurobi,,,0.001,0,load_onnx_network AssertionError: AssertionError,2026-05-06T00:43:52.015413+00:00
cifar100_2024,CIFAR100_resnet_large.onnx+CIFAR100_resnet_large_prop_idx_8012_sidx_5910_eps_0.0039.vnnlib,NOT_APPLICABLE,4.13,100,0.0,gurobi,,,0.001,0,load_onnx_network AssertionError: AssertionError,2026-05-06T00:44:00.084224+00:00
cifar100_2024,CIFAR100_resnet_large.onnx+CIFAR100_resnet_large_prop_idx_7884_sidx_6926_eps_0.0039.vnnlib,NOT_APPLICABLE,4.15,100,0.0,gurobi,,,0.001,0,load_onnx_network AssertionError: AssertionError,2026-05-06T00:44:08.178802+00:00
cifar100_2024,CIFAR100_resnet_large.onnx+CIFAR100_resnet_large_prop_idx_8381_sidx_4474_eps_0.0039.vnnlib,NOT_APPLICABLE,4.41,100,0.0,gurobi,,,0.001,0,load_onnx_network AssertionError: AssertionError,2026-05-06T00:44:16.696747+00:00
cifar100_2024,CIFAR100_resnet_large.onnx+CIFAR100_resnet_large_prop_idx_483_sidx_7371_eps_0.0039.vnnlib,NOT_APPLICABLE,4.16,100,0.0,gurobi,,,0.001,0,load_onnx_network AssertionError: AssertionError,2026-05-06T00:44:24.899063+00:00
cifar100_2024,CIFAR100_resnet_large.onnx+CIFAR100_resnet_large_prop_idx_7640_sidx_9025_eps_0.0039.vnnlib,NOT_APPLICABLE,4.14,100,0.0,gurobi,,,0.001,0,load_onnx_network AssertionError: AssertionError,2026-05-06T00:44:32.982519+00:00
cifar100_2024,CIFAR100_resnet_large.onnx+CIFAR100_resnet_large_prop_idx_5230_sidx_242_eps_0.0039.vnnlib,NOT_APPLICABLE,4.14,100,0.0,gurobi,,,0.001,0,load_onnx_network AssertionError: AssertionError,2026-05-06T00:44:41.053683+00:00
cifar100_2024,CIFAR100_resnet_large.onnx+CIFAR100_resnet_large_prop_idx_9476_sidx_5602_eps_0.0039.vnnlib,NOT_APPLICABLE,4.15,100,0.0,gurobi,,,0.001,0,load_onnx_network AssertionError: AssertionError,2026-05-06T00:44:49.143717+00:00
cifar100_2024,CIFAR100_resnet_large.onnx+CIFAR100_resnet_large_prop_idx_7866_sidx_7980_eps_0.0039.vnnlib,NOT_APPLICABLE,4.16,100,0.0,gurobi,,,0.001,0,load_onnx_network AssertionError: AssertionError,2026-05-06T00:44:57.240671+00:00
cifar100_2024,CIFAR100_resnet_large.onnx+CIFAR100_resnet_large_prop_idx_7436_sidx_5742_eps_0.0039.vnnlib,NOT_APPLICABLE,4.24,100,0.0,gurobi,,,0.001,0,load_onnx_network AssertionError: AssertionError,2026-05-06T00:45:05.421535+00:00
cifar100_2024,CIFAR100_resnet_large.onnx+CIFAR100_resnet_large_prop_idx_2624_sidx_917_eps_0.0039.vnnlib,NOT_APPLICABLE,4.25,100,0.0,gurobi,,,0.001,0,load_onnx_network AssertionError: AssertionError,2026-05-06T00:45:13.786818+00:00
cifar100_2024,CIFAR100_resnet_large.onnx+CIFAR100_resnet_large_prop_idx_1241_sidx_5679_eps_0.0039.vnnlib,NOT_APPLICABLE,4.10,100,0.0,gurobi,,,0.001,0,load_onnx_network AssertionError: AssertionError,2026-05-06T00:45:21.931205+00:00
cifar100_2024,CIFAR100_resnet_large.onnx+CIFAR100_resnet_large_prop_idx_3812_sidx_8477_eps_0.0039.vnnlib,NOT_APPLICABLE,4.42,100,0.0,gurobi,,,0.001,0,load_onnx_network AssertionError: AssertionError,2026-05-06T00:45:30.287282+00:00
cifar100_2024,CIFAR100_resnet_large.onnx+CIFAR100_resnet_large_prop_idx_9372_sidx_3515_eps_0.0039.vnnlib,NOT_APPLICABLE,4.16,100,0.0,gurobi,,,0.001,0,load_onnx_network AssertionError: AssertionError,2026-05-06T00:45:38.382835+00:00
cifar100_2024,CIFAR100_resnet_large.onnx+CIFAR100_resnet_large_prop_idx_1590_sidx_2858_eps_0.0039.vnnlib,NOT_APPLICABLE,4.23,100,0.0,gurobi,,,0.001,0,load_onnx_network AssertionError: AssertionError,2026-05-06T00:45:46.621719+00:00
cifar100_2024,CIFAR100_resnet_large.onnx+CIFAR100_resnet_large_prop_idx_6337_sidx_2381_eps_0.0039.vnnlib,NOT_APPLICABLE,4.23,100,0.0,gurobi,,,0.001,0,load_onnx_network AssertionError: AssertionError,2026-05-06T00:45:55.068814+00:00
cifar100_2024,CIFAR100_resnet_large.onnx+CIFAR100_resnet_large_prop_idx_6757_sidx_2400_eps_0.0039.vnnlib,NOT_APPLICABLE,4.17,100,0.0,gurobi,,,0.001,0,load_onnx_network AssertionError: AssertionError,2026-05-06T00:46:03.277208+00:00
